country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (% gross)"
ZAF,2010,61.266,58.899,56.067,62.218,37.782,1.19303600363508,4.08972989470472,6.12843243160444,417363825016.286,8059.56284101092,1.81773569736623,409232532137.054,1.00348106887351,75109059405.3521,82.8,9.96343194221399,90.03,62.3674894703455,18.3626308441162
ZAF,2009,59.722,57.447,54.728,61.687,38.313,1.18929507013328,7.21531413612565,8.6630418315964,329754054488.855,6444.18672009771,-2.70215597172341,323126586999.403,1.08950470906387,58675226709.7732,82.6,10.1489122953572,87.39,62.0050435439526,
ZAF,2008,58.111,56.022,53.488,61.154,38.846,1.13308133870917,10.0745755249181,7.85033172851331,316131245860.682,6251.87717465472,2.02840468771709,307188865656.297,1.03951331865132,53971360948.5601,81.9,7.33952536602517,88.6,63.0372759821102,
ZAF,2007,56.852,54.992,52.691,60.616,39.384,1.01387721267549,6.17780683499413,8.24576476611674,333077117253.684,6662.06278541847,4.29764521048401,323309276978.553,1.05883924142242,52914289096.4485,82.0,6.58148755599139,78.75,63.4679983546563,
ZAF,2006,55.892,54.278,52.209,60.077,39.923,0.963593457802097,3.24390776468061,6.06463701450308,303858667884.835,6139.58146655445,4.5911021010921,298723210821.157,1.15387200554978,48194234475.3951,80.7,7.09889941759981,76.7,63.565103424366,
ZAF,2005,55.431,53.98,52.064,59.536,40.464,0.945094240817718,2.0628461650463,5.59700978064043,288867202055.144,5893.18676697246,4.28677153057231,283925642451.234,1.23481125272958,46648871350.9315,80.8,8.49176860148819,79.0,63.5931296930533,
ZAF,2004,55.721,54.043,51.891,58.993,41.007,0.935290168887955,-0.692030271024119,6.042171590455,255806928394.811,5268.27898399793,3.58123021106213,251495577661.011,1.35572857797827,43498533049.3673,80.6,8.71929341977066,74.45,63.6700046941321,
ZAF,2003,56.232,54.331,51.97,58.446,41.554,0.924209372808693,5.67941771099109,6.39576358713289,197018960967.972,4095.68360999415,2.00199371336308,192409554994.057,1.4688112381823,33229850331.0145,78.8,9.88110234922858,72.77,61.9030299956032,
ZAF,2002,57.668,55.666,53.191,57.898,42.102,0.910100943022538,9.49471070324861,12.537957905723,129087560694.625,2708.42341883274,2.76087798631386,126298384469.285,1.52930955872386,21661393582.4912,76.7,10.6178049019352,72.34,62.6816461165926,
ZAF,2001,59.47,57.261,54.565,57.368,42.632,0.885660412204392,5.70190018305716,7.80047496305909,135429908544.338,2867.47255222291,1.79444275713681,131692503020.758,1.48316101798605,22510957900.8533,70.2,9.01874151732256,68.13,65.3133283719524,
ZAF,2000,61.049,58.47,55.397,56.891,43.109,0.962864025570883,5.33895102929217,9.18219141567356,151752749926.331,3241.66124034865,3.20151044858625,148579184393.85,1.38728913141799,25141204972.1691,72.3950271606445,8.48738189444231,71.15,65.6238481614363,
ZAF,1999,62.008,59.241,55.991,56.411,43.589,1.1115545448798,5.1814927974787,6.88883410122743,151516952945.154,3267.9390794289,1.26807080337059,148308662447.089,1.27205293062738,25470804630.1236,71.331787109375,10.1848714227841,67.6,66.0470513995,
ZAF,1998,62.883,60.001,56.624,55.93,44.07,1.24455268099471,6.88054637817292,8.07573837316775,152982979945.103,3336.43954671854,-0.74302435319062,149819611443.635,1.38316672312245,26160129624.3063,64.9,12.0917978601925,62.53,65.5752955259532,
ZAF,1997,63.828,60.805,57.276,55.449,44.551,1.38627725951906,8.59778263173684,8.13743291858027,168978069551.36,3731.43183046554,1.18749278714161,165756688586.457,1.58213355671958,29557435771.4926,69.4833526611328,10.8021096741242,70.65,65.3011286472032,
ZAF,1996,64.721,61.459,57.762,54.967,45.033,1.52408280185649,7.3541133870696,8.02208799242219,163234919052.67,3654.92745642539,2.72243387860094,160122820109.012,1.75587879819291,28443235582.75,57.6,11.0126307451145,64.17,64.5397298277704,
ZAF,1995,65.749,62.262,58.441,54.486,45.514,1.64603954100981,8.6804442262446,10.8383194557783,171735933897.331,3904.32423803244,1.41682410790519,168861173587.054,2.11786404667743,28382678183.7205,,7.9238024517281,55.24,64.7003495290576,
ZAF,1994,66.189,62.612,58.777,54.004,45.996,1.7310430672935,8.93852493545717,9.81218708489008,153512697970.738,3547.95141522288,1.42893671644715,151090989049.88,2.56196590060566,27922223340.385,,8.56625118857189,62.22,64.46554323184,15.7806301116943
ZAF,1993,66.832,63.045,59.103,53.521,46.479,1.81454621703216,9.71746732988991,13.3642582610797,147194766334.415,3461.33435267018,-0.586806136417181,144532377103.769,2.49552369800039,26672517387.7096,,6.47221509122488,60.98,63.8161363367457,14.4798402786255
ZAF,1992,67.067,63.341,59.534,53.038,46.962,2.05590495450165,13.8746803836057,14.7140252811412,146956142398.778,3519.00109082746,-4.12846135333668,144010504856.655,2.81765061454765,26305970312.7935,,8.15792764576279,54.86,65.0812056661441,13.2086696624756
ZAF,1991,66.945,63.265,59.506,52.554,47.446,2.55839629290863,15.334802353322,15.6545219222237,135203698237.977,3304.82837710984,-3.51847129690613,131995444199.593,3.22263389360805,23890429016.6098,,,63.97,64.6571489794825,12.993670463562
ZAF,1990,66.712,63.375,59.93,52.037,47.963,3.0783936947649,14.3209557277219,15.4454404639221,126048148261.474,3160.8783649925,-3.33962118357752,121780799636.69,3.89462624561791,22170424039.0237,,,61.48,64.2372449996474,12.618989944458
ZAF,1989,66.356,63.31,60.143,51.505,48.495,3.35237408677025,14.730918284745,17.0816612788057,108055603481.557,2794.39567898293,-0.980961324937027,104686146123.57,4.35192469683244,18176462794.2246,,,61.64,60.874750789534,12.4718704223633
ZAF,1988,66.475,63.345,60.115,50.972,49.028,3.46780704688293,12.7795448229904,15.4208324168045,103976854738.412,2780.58681833112,0.64858678848681,100804607939.194,4.62375902257971,17516854760.4045,,,58.6,61.5932280826438,11.5201797485352
ZAF,1987,65.968,63.041,60.011,50.439,49.561,3.49767636658567,16.1605814426616,14.8480301619174,96535747613.8244,2672.689100151,-1.40869217996733,93418902768.4552,4.19217049247912,16802770092.1727,,,58.08,60.7560417196642,
ZAF,1986,65.942,62.912,59.796,49.905,50.095,3.27832628041109,18.6549189263064,16.656865772349,73354782108.0547,2103.19201897844,-3.20789803745485,70409089889.025,3.82057632450885,12309238604.1669,,,55.2,59.1535515278789,
ZAF,1985,65.405,62.38,59.451,49.372,50.628,2.96094891488538,16.2942269399101,16.1443312605572,64459376103.5598,1909.73972251918,-4.09373595822792,61888790441.0026,3.69833382968385,10523741687.8364,,,56.08,58.1543794680459,
VEN,2022,,,,88.378,11.622,0.360447056123405,,,,,,,0.649886788939365,,,,,,
VEN,2021,75.207,70.554,66.259,88.325,11.675,-1.02517870784193,,,,,,,0.313630729266034,,99.9877166748047,,85.78,,
VEN,2020,75.814,71.095,66.739,88.279,11.721,-1.67498559751263,,,,,,,1.57552271230291,,99.9163208007813,,86.85,,
VEN,2019,76.566,72.161,68.034,88.24,11.76,-2.90499574537726,,,,,,,1.79230375763991,,99.8447799682617,,82.12,,
VEN,2018,76.431,71.979,67.832,88.208,11.792,-2.44354322482875,,,,,,,0.150853892569221,,99.8781967163086,,82.03,,
VEN,2017,76.228,71.943,67.935,88.183,11.817,-0.580806784389088,,,,,,,2.23333219917076,,99.2,,88.83,,
VEN,2016,76.742,72.058,67.757,88.165,11.835,0.691185784244756,254.948534781815,,,,,,0.454046014282467,,99.4,,92.79,,
VEN,2015,77.218,73.006,69.041,88.154,11.846,1.10818499531086,121.738085297504,,,,,,0.941375968866619,,100.0,,101.45,,
VEN,2014,77.075,72.853,68.887,88.144,11.856,1.18352016638979,62.168649979483,40.4404901065548,482359318767.703,15975.7293753361,-5.02511141422512,476933862544.158,1.16181680999136,70440637790.013,100.0,,105.75,75.2896022324121,
VEN,2013,77.323,73.196,69.297,88.133,11.867,1.23962007374554,40.6394275161588,35.5026746348335,371005379786.566,12433.9807853398,0.0945791076821791,359262387418.641,1.66955178280415,45963192420.7883,99.3690948486328,0.0426406748965278,104.53,65.0900303463023,
VEN,2012,77.416,73.036,68.949,88.123,11.877,1.27810796850367,21.0689956331878,14.0594300642861,381286237847.667,12937.9275972349,4.28453388065289,371208188282.47,1.34147173233053,46486258830.1121,99.2751007080078,0.0,106.01,59.2728362045881,
VEN,2011,77.1,72.913,68.983,88.108,11.892,1.31857718723776,26.0902123160955,28.1491909528854,316482190800.364,10877.1123638816,2.81179540130756,308493145268.459,1.13040534078431,36451769985.7786,98.84,0.0603610654120686,115.66,55.161900287166,
VEN,2010,77.139,72.89,68.918,88.083,11.917,1.35734981460765,28.1874647092039,45.9432686985893,393192354510.653,13692.9149666211,-2.81689903503258,388341431499.169,1.01348862784929,44075049688.7205,99.0850448608398,0.19040579169595,103.32,55.8948827346722,
VEN,2009,76.959,72.579,68.523,88.057,11.943,1.40082958318807,27.0809414466131,7.83166636002666,329787628928.471,11641.7991472317,-4.54882021047604,327123127389.723,1.23107041540807,45181892660.636,98.9966583251953,0.155975135677179,102.16,62.8806464627325,79.3005599975586
VEN,2008,76.91,72.436,68.325,88.031,11.969,1.47403998165424,,30.1324528534352,315953388510.678,11310.7781703527,3.73739782559073,316632843886.972,1.79355285179574,37465760981.0687,98.9178161621094,0.176884013356886,100.08,51.5015459036845,79.516471862793
VEN,2007,77.287,73.058,69.129,88.006,11.994,1.5487692066186,,15.4484777579669,230364012575.687,8369.23526829668,7.08221307595991,232795087564.043,1.88899310620025,28728856078.2487,98.8523712158203,,98.44,51.1269100066583,
VEN,2006,76.886,72.742,68.894,87.98,12.02,1.61167342545955,,17.9043155490636,183477522123.894,6769.86841430715,8.11556212465032,182474350721.938,1.9784922172232,21486462040.0559,99.3,0.20512592874703,96.27,46.9957573783356,
VEN,2005,76.674,72.782,69.138,87.954,12.046,1.67071492636166,,29.6040593512976,145513489651.872,5456.32242533255,8.49012702071195,143313252302.907,1.83171374924625,16087832037.325,98.7767562866211,0.486552553146409,92.98,46.7500864843482,
VEN,2004,76.319,72.514,68.95,87.928,12.072,1.71089322511207,,33.9537243385346,112451400422.982,4287.63157891057,16.2800630043543,108962334860.769,1.28830181236512,13444595170.9553,99.1,0.830665653391417,83.42,49.216367853838,42.2471199035645
VEN,2003,75.88,71.94,68.292,87.902,12.098,1.7651559616598,,34.9337557387369,83620628582.1082,3243.36880476351,-9.36927636417151,81432951034.1391,1.18269062721142,10762624595.066,95.7,1.05726346449115,87.87,54.78200933185,40.2964401245117
VEN,2002,76.378,72.662,69.188,87.876,12.124,1.79537122177653,,33.0228760786371,92893587733.6549,3667.20019363107,-10.4774248049001,90144246705.1426,1.15337359551171,12082998535.6189,99.8,1.63042625787845,92.01,53.5423267059882,38.6627616882324
VEN,2001,75.226,71.201,67.526,87.85,12.15,1.83535055290849,,7.99690405620458,122911036746.163,4940.11390285531,1.51389760779388,120881073250.498,1.55510791113255,17499137944.9326,99.9,1.71518235884092,94.22,54.908598285181,
VEN,2000,76.145,72.478,69.073,87.559,12.441,1.9042706267462,,29.4528251104893,117146466003.235,4795.63474784068,1.73114510029852,115753015343.889,1.52657012884905,14584482572.6751,98.9,1.49595183572557,90.78,51.7486057368003,28.6545295715332
VEN,1999,75.376,72.254,69.295,87.262,12.738,1.95132966201454,,26.1927100615555,97972842461.5131,4087.82934763162,-7.78749860726167,96507809649.5935,1.43719900378467,12067287960.7082,98.9,2.64246326078524,85.56,57.413062014067,
VEN,1998,75.775,72.668,69.725,86.959,13.041,2.00369477357965,,18.8902867025716,91336763255.6157,3886.03925411507,-1.6955323857015,88840557618.5548,1.58855520454273,12300975223.717,98.4,3.79635802918089,82.75,57.6303021574385,
VEN,1997,75.533,72.703,69.994,86.65,13.35,2.04108974598252,,33.947459925683,85837678559.2469,3725.98811824077,4.22181256020335,83374181049.1849,1.79528505216579,11615720035.4731,98.7,2.78978608736851,82.3,51.5222974067923,
VEN,1996,74.832,72.111,69.504,86.336,13.664,2.08078359413242,,115.524717933329,70543211119.099,3125.23778765472,-2.25304789027319,68818004553.0793,1.03948338355238,3421905343.87731,98.484130859375,2.50480650641894,76.49,61.2019968148307,
VEN,1995,74.929,72.143,69.484,86.014,13.986,2.1325290680119,,51.7599018327265,77389487771.5469,3500.63267700734,1.7583331160828,75446487535.9312,1.54906215977261,5334294331.08712,99.0,2.80609042296263,72.66,67.2272409289531,
VEN,1994,74.729,71.853,69.126,85.686,14.314,2.18976695639899,,62.8906845843899,58418666666.6667,2699.46478800824,-4.46458400225987,56535715151.5152,1.59074692484412,4085793939.39394,98.3233337402344,2.76923914177854,72.36,67.7885568147813,
VEN,1993,74.671,71.925,69.314,85.352,14.648,2.25283066491932,,31.6458241526824,60037460783.4143,2835.68756917898,-1.95839043762922,58322460324.7408,2.14525385503951,4964274837.1709,98.2395324707031,2.73818684276257,74.7,70.5707142206233,
VEN,1992,74.347,71.806,69.373,85.012,14.988,2.3176484689717,,28.244062356827,60416519619.7904,2918.60744646172,3.63063069698642,58670519619.7904,1.64347885019412,5369232269.07141,97.820203,2.56160785256093,71.33,67.4001321075265,27.6197700500488
VEN,1991,74.393,71.832,69.385,84.664,15.336,2.37966784919146,,21.4496164274258,53453444786.6256,2642.78054146098,7.14950514979083,52855445666.52,1.84033527682396,4993219533.65596,,2.17211470185356,68.68,64.3923473707914,27.8723697662354
VEN,1990,73.857,71.532,69.293,84.284,15.716,2.43587388815233,,41.7406571272428,48606952194.7752,2461.03935458171,3.90584744788616,47832952194.7752,1.51803655572423,3958445352.76346,,1.91768199357869,72.29,60.0918982073576,27.0517292022705
VEN,1989,73.912,71.348,68.906,83.833,16.167,2.49262420476062,,89.1631235890353,43536709104.0115,2258.67961450397,-10.8207222312994,41168709103.0506,2.79359694117964,4027079509.96877,,,68.91,62.614315385527,25.8466796875
VEN,1988,73.638,71.252,68.967,83.372,16.628,2.54321442622195,,18.4976599733232,60226413793.1034,3203.40144542503,3.16403814280312,58455413793.1034,1.81610508280982,6136144827.58621,,,71.02,66.2354586084923,24.4591693878174
VEN,1987,73.336,71.047,68.85,82.9,17.1,2.58532837371382,,37.4445246543924,48029034482.7586,2620.43420440609,0.938044340950555,46410034482.7586,1.63369833980925,4746075862.06896,,1.05471708884281,65.57,62.5764300617012,23.4968299865723
VEN,1986,73.296,71.037,68.869,82.418,17.582,2.60097871969667,,-1.17682323994541,60516123711.3402,3388.19536422075,3.77575088870006,58914123711.3402,1.64997053624042,6549785567.01031,,2.8510036024504,65.74,66.6868708756838,24.6338806152344
VEN,1985,72.886,70.596,68.404,81.925,18.075,2.61439991603478,,10.4202108327662,61965466666.6667,3560.76222244288,-2.39220836115379,59732466666.6667,1.36961895641717,6263786666.66667,,3.22687771020044,63.82,59.8262473076402,21.7305507659912
USA,2022,,,,83.084,16.916,0.377564531459432,8.00279982052117,7.00527555566988,25462700000000.0,76398.5917422054,1.67697129735933,25838900000000.0,3.45491979773439,,,10.2695349977485,,,
USA,2021,79.3,76.3292682926829,73.5,82.873,17.127,0.156747054750178,4.69785886363739,4.4927922357685,23315080560000.0,70219.472454115,5.77954841835778,23617113000000.0,3.45797721923449,3353731000000.0,100.0,11.1491430134237,105.46,68.2072487764975,
USA,2020,79.9,76.9804878048781,74.2,82.664,17.336,0.964347900193196,1.23358439630637,1.30491207120562,21060473613000.0,63528.6343027508,-3.70095252825833,21472360000000.0,3.6960098282307,3138376000000.0,100.0,11.4910564449548,104.05,67.0268212358079,87.5676574707031
USA,2019,81.4,78.7878048780488,76.3,82.459,17.541,0.455381285963537,1.81221007526015,1.79393050089551,21380976119000.0,65120.3946628653,1.82966838809384,21764537000000.0,3.43456772038844,3008779000000.0,100.0,9.32976891748616,99.65,67.3155468669648,87.8887100219727
USA,2018,81.2,78.6390243902439,76.2,82.256,17.744,0.526435395564053,2.44258329692818,2.40405859264381,20533057312000.0,62823.309438197,2.40486787201,20937355000000.0,3.32386640421184,2866932000000.0,100.0,9.40119945637513,103.2,67.7199639036395,88.2991790771484
USA,2017,81.1,78.5390243902439,76.1,82.058,17.942,0.63264399508256,2.13011000365963,1.89961013996167,19477336549000.0,59907.754260885,1.59713559028371,19885551000000.0,3.32054091174119,2726560000000.0,100.0,10.0991842432711,101.96,67.9436275422341,88.1673889160156
USA,2016,81.1,78.5390243902439,76.1,81.862,18.138,0.724676067451429,1.26158320570537,1.00223548021816,18695110842000.0,57866.7449341091,0.933375361665711,19020479000000.0,3.42258797486987,2663108000000.0,100.0,10.5981891528546,104.86,67.8961794197208,88.8350524902344
USA,2015,81.2,78.690243902439,76.3,81.671,18.329,0.73621730882542,0.118627135552435,1.00054163291141,18206020741000.0,56762.7294515989,1.95300411790625,18660910000000.0,3.48142821522778,2608983000000.0,100.0,9.96602627105949,97.01,67.3594530867617,88.8894119262695
USA,2014,81.3,78.8414634146341,76.5,81.483,18.517,0.733361519937424,1.62222297740821,1.86989137220993,17550680174000.0,55123.8497869046,1.54038064866397,18043094000000.0,3.69096076109336,2566254000000.0,100.0,10.3016018654451,98.13,67.5057882802258,88.6268692016602
USA,2013,81.2,78.7414634146342,76.4,81.299,18.701,0.692860276624581,1.46483265562714,1.75094977881791,16843190993000.0,53291.1276891406,1.13869234666606,17188331000000.0,4.03266107017529,2532646000000.0,100.0,10.0077784230892,95.81,67.4665982516179,88.7264175415039
USA,2012,81.2,78.7414634146342,76.4,81.119,18.881,0.733599941250847,2.06933726526059,1.87059552937039,16253972230000.0,51784.4185738837,1.53310203539129,16675595000000.0,4.4617099699335,2515439000000.0,100.0,9.92027838542104,90.9,67.9671580809635,
USA,2011,81.1,78.6414634146341,76.3,80.944,19.056,0.726786704810745,3.15684156862206,2.0777138203681,15599728123000.0,50065.9665041742,0.814519357932042,15849978000000.0,4.82244188326366,2511311000000.0,100.0,9.78386977328413,91.37,68.5836119427349,
USA,2010,81.0,78.5414634146342,76.2,80.772,19.228,0.829616674709795,1.64004344238989,1.20179162538872,15048964444000.0,48650.6431283336,1.86029167805893,15172073000000.0,4.90402333182935,2511046000000.0,100.0,9.68903076995625,92.23,68.1791497227621,
USA,2009,80.9,78.390243902439,76.0,80.606,19.394,0.876651298802912,-0.35554626629975,0.640954732672782,14478064934000.0,47194.9433547336,-3.45001592321435,14426269000000.0,4.87576835879774,2433429000000.0,100.0,10.1065095316706,93.04,68.3186464841145,
USA,2008,80.6,78.0390243902439,75.6,80.438,19.562,0.945865287282592,3.83910029665101,1.91793297784062,14769857911000.0,48570.0459804586,-0.820367898524154,14718111000000.0,4.44659552156261,2353440000000.0,100.0,9.3721160435617,91.21,68.0445476223241,
USA,2007,80.6,77.9878048780488,75.5,80.269,19.731,0.951055242772428,2.85267248150136,2.70252656886151,14474226905000.0,48050.2237771135,1.04493013677586,14550103000000.0,4.07335051467688,2198532000000.0,100.0,8.12927872785193,89.62,67.3375791603289,
USA,2006,80.3,77.6878048780488,75.2,80.099,19.901,0.964253917136075,3.22594410070407,3.08558293163451,13815586948000.0,46302.0008800056,1.79648632582968,14066382000000.0,4.04134230166038,2072953000000.0,100.0,7.19308934376929,84.45,67.1505020736235,
USA,2005,80.1,77.4878048780488,75.0,79.928,20.072,0.921713167161207,3.39274684549547,3.13582406672013,13039199193000.0,44123.4070679055,2.53378411366741,13166516000000.0,4.08923187524508,1962027000000.0,100.0,7.46826036430362,85.62,67.2515686753801,80.6348266601563
USA,2004,80.1,77.4878048780488,75.0,79.757,20.243,0.925483968943482,2.67723669309173,2.68440804151825,12217193198000.0,41724.6316287624,2.89584777850045,12317643000000.0,4.01631273640692,1851920000000.0,100.0,7.95665354430981,87.93,67.3801246046236,
USA,2003,79.7,77.0365853658537,74.5,79.583,20.417,0.859481712840946,2.27009497336113,1.97359931687618,11456442041000.0,39490.2749557007,1.91648045091225,11534846000000.0,3.82716104473623,1746378000000.0,100.0,8.66070771774829,83.11,67.5667800901678,
USA,2002,79.6,76.9365853658537,74.4,79.409,20.591,0.927797485710314,1.58603162650603,1.55853138907887,10929112955000.0,37997.7596573051,0.756774050858581,11052223000000.0,3.44761809928778,1645819000000.0,100.0,8.18039838753732,80.43,67.2418798328725,
USA,2001,79.5,76.8365853658537,74.3,79.234,20.766,0.989741382223669,2.82617111885402,2.25295235878073,10581929774000.0,37133.623113437,-0.0399197287893003,10746067000000.0,3.12380980266703,1538151000000.0,100.0,7.90885942705402,81.63,66.8479299246576,
USA,2000,79.3,76.6365853658537,74.1,79.057,20.943,1.11276899679534,3.37685727149935,2.26554767048013,10250947997000.0,36329.9560727102,2.92544098347776,10383667000000.0,3.11224214697679,1437588000000.0,100.0,7.31272072171339,83.0,66.015152959321,
USA,1999,79.4,76.5829268292683,73.9,78.742,21.258,1.14834004729055,2.18802719697358,1.40923275648311,9631174489000.0,34515.3902272076,3.59798501816873,9690388000000.0,3.08567678324746,1351427000000.0,100.0,7.87646859626434,81.01,65.2439430640244,72.7102279663086
USA,1998,79.5,76.5804878048781,73.8,78.377,21.623,1.16571452642589,1.55227909874362,1.12553310417421,9062818202000.0,32853.6769523009,3.27051107297336,9135464000000.0,3.20155849896996,1267607000000.0,100.0,8.33791082630046,80.09,64.8501147104881,71.8154830932617
USA,1997,79.4,76.4292682926829,73.6,78.008,21.992,1.20396029701272,2.33768993730741,1.72443131394728,8577554457000.0,31459.1389804773,3.1972120547039,8589268000000.0,3.40556224418855,1220528000000.0,100.0,9.01745167527805,79.13,64.5497504883984,
USA,1996,79.1,76.0268292682927,73.1,77.636,22.364,1.16341161998189,2.9312041999344,1.83096786909518,8073122000000.0,29967.7127181749,2.57225920399024,8045907000000.0,3.55498220635218,1172889000000.0,100.0,10.6782011659578,76.52,64.9636658531854,78.7965087890625
USA,1995,78.9,75.6219512195122,72.5,77.257,22.743,1.19078709090209,2.80541968853655,2.09690072853132,7639749000000.0,28690.8757013347,1.46871823407399,7574691000000.0,3.8602457917389,1141743000000.0,100.0,10.5276676539551,71.51,64.9575005670998,79.1659774780273
USA,1994,79.0,75.619512195122,72.4,76.875,23.125,1.2262960888682,2.6074415921546,2.13542371031643,7287236000000.0,27694.853416234,2.76088229716902,7170251000000.0,4.2152646751779,1108101000000.0,100.0,10.1439524784013,77.0,64.7840278536334,79.0566635131836
USA,1993,78.8,75.419512195122,72.2,76.488,23.512,1.31867999977741,2.95165696638554,2.37033959228728,6858559000000.0,26387.2937338171,1.40570856500528,6733768000000.0,4.60435029507644,1073040000000.0,100.0,10.4464052529352,67.27,64.9113611182757,79.3760223388672
USA,1992,79.1,75.6170731707317,72.3,76.097,23.903,1.38688569247935,3.0288196781497,2.27891032200954,6520327000000.0,25418.9907763319,2.09661276602233,6435469000000.0,4.97046680768284,1048383000000.0,100.0,10.8677935311035,73.34,64.3765105645775,77.7397384643555
USA,1991,78.9,75.3658536585366,72.0,75.701,24.299,1.33626074073779,4.23496396453853,3.38176155752325,6158129000000.0,24342.2589048189,-1.43420012525736,6096750000000.0,4.88342939776313,1004857000000.0,100.0,10.4281647974271,67.32,64.0364792618018,73.1438980102539
USA,1990,78.8,75.2146341463415,71.8,75.3,24.7,1.12965052045579,5.39795643990322,3.74332973950307,5963144000000.0,23888.6000088133,0.74148609960973,5902290000000.0,5.60517529438794,948186000000.0,100.0,11.0821420329684,68.81,63.8755998513536,71.251220703125
USA,1989,78.5,75.0170731707317,71.7,75.089,24.911,0.944405555428529,4.82700303008949,3.92034818515319,5641580000000.0,22857.1544330056,2.69816667236526,5598381000000.0,5.87120600804653,881429000000.0,,11.7199820155573,66.52,63.3999340610255,67.5728225708008
USA,1988,78.3,74.7658536585366,71.4,74.942,25.058,0.907999040167679,4.07774110744408,3.52742145767047,5236438000000.0,21417.0119305191,3.23541610899424,5256093000000.0,6.0712777020948,820454000000.0,,,60.46,63.5930760566629,64.8080825805664
USA,1987,78.3,74.7658536585366,71.4,74.793,25.207,0.893829201032046,3.66456321751691,2.47281000908029,4855215000000.0,20038.9410992658,2.53862353656405,4828878000000.0,6.42027402288488,776893000000.0,,11.6597359877688,65.48,63.3603043325579,62.0951614379883
USA,1986,78.2,74.6146341463415,71.2,74.644,25.356,0.924164157058979,1.89804772234275,2.0139014905803,4579631000000.0,19071.2271949295,2.51088596744542,4516535000000.0,6.62652265789842,737989000000.0,,12.597779829208,66.19,63.0242480234761,59.4338684082031
USA,1985,78.2,74.5634146341464,71.1,74.494,25.506,0.886129040850881,3.54564415209369,3.16244516118897,4338979000000.0,18236.8277265009,3.25065642338708,4310074000000.0,6.4532192046686,690640000000.0,,13.4873058651409,68.59,62.52231227669,58.259708404541
URY,2022,,,,95.688,4.312,-0.101211066400464,9.10437983075442,4.4130715526928,71177146197.4951,20795.0423535553,5.02812076874068,64885014768.8959,1.89979653202748,,,70.0577992347683,,,
URY,2021,79.258,75.436,71.654,95.603,4.39700000000001,-0.0824466091158564,7.7479140231476,12.6808825148184,61412268248.9461,17923.9953327961,5.36339161084788,55293459913.3933,2.10130868239947,,100.0,65.1508915054567,98.83,,
URY,2020,81.911,78.43,74.688,95.515,4.485,0.0197448194187447,9.75640636078194,9.95751211134611,53666908479.5585,15650.4994274155,-6.28148319774319,50729399888.7256,2.03583835576405,,100.0,67.1483237061482,91.82,,67.8832092285156
URY,2019,81.296,77.508,73.579,95.426,4.574,0.0398806735871464,7.88198870879623,8.38584775298929,62048585618.505,18098.361548609,0.704262097511574,59006674414.8942,1.88538746667702,,99.9,65.3741455455454,101.5,,65.1568603515625
URY,2018,81.283,77.611,73.753,95.334,4.666,0.141387931879728,7.60653360377041,7.30210249067585,65203071110.6037,19026.04961089,0.0144915655816646,61532337788.3181,1.97127204651996,,99.8,59.698249091334,88.76,,63.6724090576172
URY,2017,81.316,77.625,73.732,95.24,4.76000000000001,0.24675383930737,6.21809382561863,5.68018391620799,65006047680.3225,18995.3970195554,1.48963768853973,61449248751.5867,1.81361669130623,,99.8,63.1480950192283,104.32,,63.1257705688477
URY,2016,81.356,77.571,73.586,95.144,4.85599999999999,0.32121688556848,9.63941347635073,8.16545833991123,57480788380.312,16837.9403803049,1.36367741460649,54820503504.3398,1.72456511462274,,99.7,63.4728277627825,95.99,,62.5445709228516
URY,2015,81.386,77.483,73.392,95.045,4.955,0.328384512874787,8.66626987079339,9.85542032172539,57680328702.241,16950.7533762432,0.0416798769461195,55232403832.056,1.82058813645626,7980540685.10076,99.70948,61.0614541757587,101.26,66.8313379123407,59.6962203979492
URY,2014,81.36,77.366,73.196,94.945,5.05500000000001,0.309530574282718,8.87735333229825,10.2206566034525,61496186973.902,18131.5788465661,2.9197296574484,57758605834.761,1.80742945563682,8422759452.42251,99.657085,64.7995983080234,102.76,67.1030955325063,60.7204895019531
URY,2013,81.28,77.24,73.029,94.843,5.157,0.297587135386814,8.57513504005395,8.99924666884517,61337620935.5305,18140.8919180672,4.32661364111881,58272696087.9131,1.81655130184474,8294336720.78976,99.611808,66.0637843590125,96.27,67.0047318393829,59.8736305236816
URY,2012,81.165,77.111,72.888,94.739,5.261,0.28208319300115,8.097765805736,9.41291247372213,54232266358.7811,16087.2520777973,3.24652646444873,50380210747.357,1.80366982524901,7198701277.53646,99.6,65.30141389659,99.16,67.0326810842468,
URY,2011,81.032,76.983,72.764,94.612,5.38800000000001,0.267668153797056,8.09283206302989,9.87542024568336,50342405198.2458,14975.5625602187,4.88102387235121,48712390519.0696,1.71974893241654,6423921796.77743,99.17,61.6354267802249,90.12,66.7599655099223,
