country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)",Gini index,"Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)",Domestic private health expenditure per capita (current US$),Current health expenditure per capita (current US$),"Mortality caused by road traffic injury (per 100,000 population)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),"Literacy rate, adult total (% of people ages 15 and above)",Control of Corruption: Estimate,Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)",Internet Users(%)
EGY,2009,72.087,69.48,66.951,43.039,56.961,1.95615522230144,11.7634954386443,,11.1855422672377,189147005444.646,2212.21814788932,2.64591866388835,189300605444.646,4.37870932,1.73,64.11565301,101.21813965,12.9,94.0524838097041,,,-0.464862793684006,2.03264504307225,21470054446.461,98.9156036376953,16.6472153407176,95.09,76.0986374976012,0.898880004882813,30.5354804992676,20.0
EGY,2008,71.93,69.319,66.785,43.058,56.942,1.95838290327697,18.3168316831684,31.1,12.2039844631,162818181818.182,1941.89997269337,5.07816837248231,164177881818.182,4.46634817,2.08,59.32115196,92.32979584,13.2,93.7399490225332,,,-0.765909254550934,2.18078548537016,17727272727.2727,99.8,10.8782251595684,94.98,72.3171412618649,0.93342000246048,29.9879302978516,18.01000023
EGY,2007,71.706,69.128,66.623,43.078,56.922,1.95167431348286,9.31896905799228,,12.5957398238766,130437828371.278,1586.47292057972,5.01808482067976,131614828371.278,4.44493246,2.1,47.04553842,75.12869263,12.8,93.4279651849764,,,-0.737870097160339,2.37963467509709,14781085814.3608,98.4338150024414,7.87671053239923,90.91,72.3952738990333,0.763499975204468,30.2709808349609,16.03000069
EGY,2006,71.49,68.977,66.525,43.073,56.927,1.94660064062847,7.64452644526432,,7.35997773059292,107426086956.522,1332.33941000282,4.78412756450417,107956786956.522,4.84190083,2.2,42.4563198,68.03048706,11.1,93.1150933728137,,66.3699111938477,-0.737334072589874,2.60621860261331,13200000000.0,99.04,6.52907405268721,87.49,70.6006151853651,0.879679977893829,29.9295501708984,13.65999985
EGY,2005,71.226,68.779,66.38,43.027,56.973,1.98334143708702,4.86939696871988,,6.21272950618351,89600665557.4043,1133.10546057176,2.42012562927,89346865557.4043,4.92229176,2.2,40.55032557,60.99180603,10.8,92.8003242543512,,67.3318710327148,-0.539499521255493,2.71422040657605,11414309484.193,99.4,8.75229081898031,82.73,71.5506035283194,0.841220021247864,30.1200008392334,12.75
EGY,2004,70.914,68.613,66.336,42.981,57.019,2.03166566101876,11.270619332052,31.8,11.6699083405672,78782467532.4675,1016.25388395628,1.99860684770195,78575767532.4675,4.85732365,2.17,34.27517162,51.60012436,10.7,92.4858978069016,,,-0.583505749702454,2.87753123653597,10048701298.7013,97.8438262939453,9.76909693083327,78.97,71.6670100968473,0.809319972991943,28.9297008514404,11.92000008
EGY,2003,70.659,68.402,66.159,42.935,57.065,2.08785646198219,4.50777636319307,,6.77749360613815,80288461538.4615,1056.93720896595,1.06125956565424,80181261538.4615,5.2242527,2.17,34.68541839,51.60063553,12.3,92.1718235585916,,,-0.530747950077057,3.17728527009726,10173076923.0769,98.8,8.50181117314725,77.5,73.0299401197605,0.868059992790222,27.6597499847412,4.037885189
EGY,2002,70.735,68.564,66.383,42.889,57.111,2.09110329331686,2.73723855000332,,3.16557906538118,85146067415.7303,1144.53239841974,0.271350021282871,85241867415.7303,5.5107379,2.1,42.98468656,65.58682251,11.5,91.8580995381136,,,-0.44015771150589,3.27845479650374,10719101123.5955,97.5204849243164,8.75393398758621,74.42,73.7661652150963,0.816860020160675,30.7985401153564,2.71999979
EGY,2001,70.431,68.308,66.168,42.843,57.157,2.0564198428314,2.26975720475954,,1.86769984691269,96684636118.5984,1327.09651832991,1.42787502683836,97756136118.5984,5.40030336,2.1,46.28778997,70.36794281,10.7,91.5447294384506,,,,2.98556856033807,10943396226.4151,97.3600082397461,9.96207399289207,68.77,75.2718148870923,0.791100025177002,29.7544593811035,0.838945627
EGY,2000,70.095,68.007,65.897,42.797,57.203,2.07183470577985,2.68380535348548,,3.94440699016714,99838543960.0763,1398.85983078672,4.18886598427602,100305543960.076,4.92244291,2.1,46.04023941,71.03570557,11.2,91.2317016114182,,,-0.4926677942276,2.55126513982739,11184500220.1673,97.7,7.99695319783576,70.2,75.8600411643634,,,0.641265035
EGY,1999,69.62,67.737,65.81,42.75,57.25,2.11332015702818,3.07949912638328,32.8,0.919435420273501,90710704806.8416,1297.57469006096,3.83570651336944,91221904806.8416,,,,,,,,,,2.56976747814276,10527867885.5795,96.8857345581055,9.02263986192162,67.12,75.0325097529259,,30.7246494293213,0.290445268
EGY,1998,69.364,67.471,65.528,42.704,57.296,2.14462708535911,3.87257546427492,,2.37768148903383,84828807556.0803,1239.35356227086,3.33540343757348,85684807556.0803,,,,,,,,,-0.477870136499405,2.65938329094369,9592680047.2255,96.6465225219727,12.1786292007739,62.32,76.687543493389,,,0.147987381
EGY,1997,69.242,67.197,65.104,42.658,57.342,2.15540119420392,4.6256057882644,,9.87627743094619,78436578171.0914,1170.8047978923,3.2429007316137,78947678171.0914,,2.0999999046,,,,,,,,2.84148521846447,8879056047.19764,96.4024658203125,7.64153332541407,61.77,77.1718691237307,,,0.090480246
EGY,1996,68.751,66.742,64.68,42.681,57.319,2.15573650351395,7.18710369719989,,7.10766744373316,67629716981.1321,1031.48807810504,2.74967100323038,68066516981.1321,,2.0999999046,,,,,,55.5870018005371,-0.472254395484924,2.97481186979645,7016509433.96226,96.1543273925781,10.6100029191625,59.66,76.9398430688753,,,0.061466899
EGY,1995,68.304,66.312,64.263,42.814,57.186,2.19172285065762,15.7422305021596,30.1,11.3997415021021,60159245060.4541,937.543150130502,2.37393675663577,60485845060.4541,,,,,,,,,,3.08203623414837,6340312592.15571,95.5,9.89547154926275,55.83,74.4607843137255,,,0.031319637
EGY,1994,67.687,65.816,63.876,42.946,57.054,2.24505067418641,8.15423128587101,,8.44887155864296,51897983392.6453,826.718967131504,1.66492934324027,52113583392.6453,,,,,,,,,,3.15393465100637,5338078291.81495,95.6485366821289,8.29846346645567,51.38,74.5714285714286,,,0.00638327
EGY,1993,67.137,65.468,63.714,43.079,56.921,2.29563116641862,12.0897922868977,,8.42910539470971,46578631452.581,758.829619215034,0.565475835430249,46801231452.581,,1.9292999506,,,,,,,,3.09773699249923,4801920768.30732,95.3922424316406,,50.26,74.0979381443299,,,0.000975791
EGY,1992,66.743,65.031,63.228,43.212,56.788,2.32406409289331,13.6374241717218,,18.3507806752848,41855986519.4235,697.726040479516,2.07283999963437,42069286522.4325,,2.0004000664,,,,,,,,3.21550063172359,4363133030.42157,93.4,,48.89,72.6096333572969,,,0.0
EGY,1991,66.504,64.755,62.912,43.345,56.655,2.41133033369101,19.7485448195578,,16.1252711779703,37387836490.5284,637.897597341886,-1.28389810002687,37631036490.5284,,2.0241999626,,,,,,,,3.61174470420041,4154204054.50316,,,45.8,73.0666666666667,0.583289980888367,12.178689956665,0.0
EGY,1990,65.972,64.146,62.227,43.478,56.522,2.5648085572032,16.7563747077691,32.0,17.7430513642446,42978914311.3504,751.187490181277,2.99133208157633,41873798698.9681,,2.0708999634,,,,,,,,3.4676995357893,4890085240.01795,,,43.32,71.9206680584551,0.53192001581192,14.4298696517944,0.0
EGY,1989,65.326,63.628,61.831,43.611,56.389,2.66659415952819,21.2618670886078,,19.1374048493225,39756299049.9793,712.914876046603,2.16002864261368,39246669712.9285,,2.01990008354187,,,,,,,,3.96809895833333,5008260894.25857,,,36.18,70.2597412987013,0.516799986362457,15.5887403488159,0.0
EGY,1988,64.889,62.98,60.984,43.744,56.256,2.72021662533725,17.66348615313,,13.417554344496,34980124929.0176,644.219632529034,2.63121118540583,34771711754.6848,,2.12470006942749,,,,,,,,5.06087662337662,4883589153.88984,,,35.16,70.7792207792208,0.499099999666214,18.2116298675537,0.0
EGY,1987,63.916,62.137,60.27,43.877,56.123,2.71823653037365,19.693593314763,,12.4693725365318,40455616653.5742,765.60573087841,1.0483476014802,39933762765.1218,,,,,,,,,,6.52874277064007,5813040062.84368,,11.3723631334309,35.73,69.708734368932,0.408760011196136,18.6545791625977,0.0
EGY,1986,63.084,61.261,59.358,43.954,56.046,2.73714675819797,23.8642898217366,,12.8751716472171,41253507951.3564,802.217969374844,1.91639576009031,37440785687.5585,,2.08570003509521,,,,,,44.4239883422852,,7.49813056581541,6080449017.77362,,6.82492881904422,33.86,64.172335600907,0.432799994945526,18.594310760498,0.0
EGY,1985,62.371,60.542,58.63,43.938,56.062,2.75444121792758,12.1067560598247,,11.5760417629859,39053502251.0732,780.510528244187,2.91730673031738,35769552926.3951,,,,,,,,,,7.85693305919735,5967961470.00314,,5.59523266018318,31.36,64.6112600536193,0.507570028305054,18.7480907440186,0.0
EGY,1984,61.545,59.73,57.83,43.922,56.078,2.7550977467662,17.0363663799608,,8.24745260848205,33971188991.6147,697.897933742092,6.76343139166953,31908191679.2088,,,,,,,,,,8.26523207017322,5267684368.95291,,7.34004495255941,29.41,65.5063291139241,0.477580010890961,20.0450496673584,0.0
EGY,1983,60.815,58.888,56.885,43.906,56.094,2.7077568266867,16.079873883342,,12.7118644063542,30966239813.7369,653.935441189967,2.28688779513475,29088009196.7404,,,,,,,,,,7.95867393278837,4889406286.37951,,7.61870429788419,29.19,64.6616541353383,0.487210005521774,19.4309196472168,0.0
EGY,1982,59.823,57.948,55.995,43.89,56.11,2.61383660122245,14.8230088495577,,24.7308589705857,27655172413.7931,600.043052116351,7.07159734053735,25871182142.8571,,,,,,,,,,7.18896060538616,4413916256.15763,,7.41614160752847,28.02,64.5039187744923,0.482710003852844,18.7287406921387,0.0
EGY,1981,58.921,57.138,55.273,43.874,56.126,2.59696781360793,10.3172842245395,,-2.19823538127105,22136081081.0811,493.013175895483,4.59663439676605,20471081081.0811,,2.07220005989075,,,,,,,,7.41690962099125,3838243243.24324,,7.18261140657419,26.11,63.0986465779851,0.481620013713837,17.6411209106445,0.0
EGY,1980,58.602,56.628,54.586,43.858,56.142,2.5842718504091,20.8192249324219,,12.4308665172344,21669908176.3889,495.328535561011,7.20475813498742,20210185954.1667,,2.02629995346069,,,,,,,,6.16031027795734,3395569575.0,,6.77762526238047,25.87,69.1701504733988,0.466780006885529,16.7013206481934,0.0
EGY,1979,57.853,55.802,53.698,43.842,56.158,2.50775131645115,9.90436051231128,,23.499865637393,18020571428.5714,422.696046016662,1.95849454242784,16951571428.5714,,,,,,,,,,6.4689378757515,2920142857.14286,,9.59614668940928,25.47,68.0872653475393,0.459630012512207,16.2919406890869,
EGY,1978,57.077,54.99,52.864,43.826,56.174,2.43281978499526,11.078100382614,,9.54762169159646,14811704063.0685,356.250661142198,6.01791295884465,14148726500.9096,,,,,,,,,,9.94071348257181,2790479078.22923,,15.8480054131351,24.21,66.5929701733915,0.440659999847412,16.2147102355957,
EGY,1977,56.296,54.134,51.953,43.81,56.19,2.31431888791727,12.7321627929891,,12.3379171369613,14400806875.9867,354.897615211466,6.50933373486735,13975793720.3999,,,,,,,,,,13.1120584652862,2976319943.8695,,18.6007761083997,23.45,65.1201598070622,0.438080012798309,15.6161699295044,
EGY,1976,55.575,53.365,51.157,43.656,56.344,2.22762179469207,10.3174158877413,,11.5332789915051,13315988083.4161,335.846333857081,10.7841452315561,12973982125.1241,,,,,,,,38.1967582702637,,13.7268961121734,3120953326.71301,,19.7194501818154,24.13,65.6847537511559,0.470180004835129,13.7467098236084,
EGY,1975,54.753,52.591,50.437,43.291,56.709,2.20385542788772,9.66969548151247,,9.66387925082606,11632178868.9171,299.987199906961,6.5645483245343,11388206926.7865,,2.03660011291504,,,,,,,,15.4318460908719,2946295484.43665,,17.4085196160531,23.35,66.1044736742924,0.450720012187958,12.1324701309204,
EGY,1974,53.937,51.838,49.752,42.926,57.074,2.15754030492084,10.0243177516484,,9.42497991712455,9228963224.60004,243.313267214292,-0.608767803951267,9109910658.63287,,,,,,,,,,17.2742435072671,2321421151.04924,,16.5539342184757,22.31,66.8880434048493,0.442079991102219,10.7099895477295,
EGY,1973,53.247,50.852,48.54,42.563,57.437,2.15118273081426,5.11218403908757,,7.35261504268543,10098534613.4411,272.045353077779,1.3039876388284,9974482061.6473,,,,,,,,,,13.5135135135135,2462102071.75341,,19.1460185852863,21.55,67.0477858393795,0.4341099858284,9.43842029571533,
EGY,1972,52.817,50.765,48.743,42.2,57.8,2.15569390488142,2.10236334610112,,3.39909361926722,9299638055.84281,255.971413977343,0.857889532663876,9231127197.5181,,,,,,,,,,13.5645302897278,2394260599.79317,,15.3154874688214,21.26,67.6656195268411,0.405490010976791,8.11211013793945,
EGY,1971,52.454,50.386,48.361,41.838,58.162,2.20084374364208,3.14042171394198,,1.32672970158036,8609283346.08518,242.133278552616,1.79222406028208,8536087732.72124,,,,,,,,,,17.1870121760849,2094873756.69472,,18.3883458494508,20.82,67.3430695855674,0.396580010652542,7.18289995193481,
EGY,1970,52.203,50.013,47.897,41.477,58.523,2.28580621281616,3.76289859580536,,12.5161736901834,8042200452.1477,231.217402368792,3.21211575772318,7978146194.42351,,2.18050003051758,,,,,,,,15.9878828677213,1793268023.10977,,21.2821031903539,20.11,66.6260619690155,,,
EGY,1969,51.994,49.797,47.679,41.117,58.883,2.3552253036218,3.40982028243742,,0.806310204654181,6524455205.81114,191.91857401303,2.82891950931197,6465375302.66344,,,,,,,,,,14.3360534124629,1560774818.40194,,27.3230161771333,20.13,68.4034736138945,,,
EGY,1968,51.902,49.897,47.939,40.758,59.242,2.42712134718019,-1.67575942456909,,1.80143115333155,5932242990.65421,178.65710803919,-3.96616663525407,5909345794.39252,,,,,,,,,,11.1330438215555,1314018691.58879,,24.4611683190563,19.34,70.5001969279244,,,
EGY,1967,51.72,49.538,47.438,40.399,59.601,2.48454765543641,0.701897484353725,,2.83201329337138,5605484298.98275,172.963857440933,-1.66843335374659,5580495356.03715,,,,,,,,,,8.90769850866586,1080053073.86112,,20.6180352855783,17.58,68.9521855767713,,,
EGY,1966,51.439,49.504,47.608,40.042,59.958,2.54584507652474,9.03644065817632,,2.75119762095632,5278005611.91453,166.956112159799,2.40583996479822,5238506367.36456,,,,,,,,,,8.71826883062838,1040146773.14915,,15.3057116683615,17.78,68.0489101541733,,,
EGY,1965,50.949,49.128,47.33,39.686,60.314,2.60288990692825,14.8390044616241,,5.4645576795448,4948667540.41066,160.5747365455,2.21847873633982,4908912188.7287,,,,,,,,,,10.1174345076784,942114460.463084,,14.5914175529843,17.1,67.084528801589,,,
EGY,1964,50.313,48.47,46.658,39.331,60.669,2.63446301996047,3.66098294885465,,0.862295139733078,,,8.60830933650321,,,,,,,,,,,10.3283898305085,,,,16.88,67.4481074481075,,,
EGY,1963,49.5,47.672,45.88,38.977,61.023,2.63622185854676,0.746645708135439,,0.915371108477729,,,7.64265844007662,,,,,,,,,,,8.6646884272997,,,,17.12,69.8819005767646,,,
EGY,1962,48.654,46.843,45.072,38.624,61.376,2.62194328950544,-3.00307658790784,,0.396026870406743,,,1.18745203676465,,,,,,,,,,,6.67547918043622,,,,16.43,71.4635789989585,,,
EGY,1961,47.817,46.024,44.274,38.272,61.728,2.60451812442641,0.693606754935318,,1.60997143800816,,,2.45753430859735,,,,,,,,,,,,,,,14.08,69.6779964221825,,,
EGY,1960,47.255,45.373,43.555,37.864,62.136,,0.332829047091774,,,,,,,,2.14697933197021,,,,,,,,,,,,,70.9516657564173,,,
USA,2022,,,,83.084,16.916,0.377564531459432,8.00279982052117,,7.00527555566988,25462700000000.0,76398.5917422054,1.67697129735933,25838900000000.0,,,,,,99.631610907923,97.468388745246,,,3.45491979773439,,,10.2695349977485,,,,,
USA,2021,79.3,76.3292682926829,73.5,82.873,17.127,0.156747054750178,4.69785886363739,39.8,4.4927922357685,23315080560000.0,70219.472454115,5.77954841835778,23617113000000.0,,,,,,99.6486678114382,97.3193002947094,,1.04686200618744,3.45797721923449,3353731000000.0,100.0,11.1491430134237,105.46,68.2072487764975,,,
USA,2020,79.9,76.9804878048781,74.2,82.664,17.336,0.964347900193196,1.23358439630637,39.7,1.30491207120562,21060473613000.0,63528.6343027508,-3.70095252825833,21472360000000.0,18.81582642,,5059.05114048,11702.40917969,,99.6662736189595,97.1649574893557,,1.06564903259277,3.6960098282307,3138376000000.0,100.0,11.4910564449548,104.05,67.0268212358079,1.29252004623413,87.5676574707031,90.90000153
USA,2019,81.4,78.7878048780488,76.3,82.459,17.541,0.455381285963537,1.81221007526015,41.5,1.79393050089551,21380976119000.0,65120.3946628653,1.82966838809384,21764537000000.0,16.67647362,,5165.8607998,10661.02832031,12.7,99.6844350554525,97.0093298983949,,1.2119687795639,3.43456772038844,3008779000000.0,100.0,9.32976891748616,99.65,67.3155468669648,1.27759003639221,87.8887100219727,89.43028259
USA,2018,81.2,78.6390243902439,76.2,82.256,17.744,0.526435395564053,2.44258329692818,41.4,2.40405859264381,20533057312000.0,62823.309438197,2.40486787201,20937355000000.0,16.64094353,,5008.63459575,10284.5546875,12.6,99.7031302163727,96.8524325557664,,1.3244252204895,3.32386640421184,2866932000000.0,100.0,9.40119945637513,103.2,67.7199639036395,1.26827001571655,88.2991790771484,88.49890137
USA,2017,81.1,78.5390243902439,76.1,82.058,17.942,0.63264399508256,2.13011000365963,41.2,1.89961013996167,19477336549000.0,59907.754260885,1.59713559028371,19885551000000.0,16.76793671,2.87,4846.90995735,9904.23730469,12.8,99.7223539880949,96.694350796693,,1.37693190574646,3.32054091174119,2726560000000.0,100.0,10.0991842432711,101.96,67.9436275422341,1.26481997966766,88.1673889160156,87.27488708
USA,2016,81.1,78.5390243902439,76.1,81.862,18.138,0.724676067451429,1.26158320570537,41.1,1.00223548021816,18695110842000.0,57866.7449341091,0.933375361665711,19020479000000.0,16.79314804,2.77,4688.31345505,9594.74316406,12.9,99.7420807276925,96.535067426793,,1.36813068389893,3.42258797486987,2663108000000.0,100.0,10.5981891528546,104.86,67.8961794197208,1.25643002986908,88.8350524902344,85.54441833
USA,2015,81.2,78.690243902439,76.3,81.671,18.329,0.73621730882542,0.118627135552435,41.2,1.00054163291141,18206020741000.0,56762.7294515989,1.95300411790625,18660910000000.0,16.48109245,2.8,4494.90342427,9243.62109375,12.1,99.7623186306178,96.3747093495951,,1.39411592483521,3.48142821522778,2608983000000.0,100.0,9.96602627105949,97.01,67.3594530867617,1.26267004013062,88.8894119262695,74.55419922
USA,2014,81.3,78.8414634146341,76.5,81.483,18.517,0.733361519937424,1.62222297740821,41.5,1.86989137220993,17550680174000.0,55123.8497869046,1.54038064866397,18043094000000.0,16.19240761,2.83,4340.6129357,8824.77636719,11.3,99.7830451200914,96.2132661144565,,1.37168157100677,3.69096076109336,2566254000000.0,100.0,10.3016018654451,98.13,67.5057882802258,1.26513004302979,88.6268692016602,73.0
USA,2013,81.2,78.7414634146342,76.4,81.299,18.701,0.692860276624581,1.46483265562714,40.7,1.75094977881791,16843190993000.0,53291.1276891406,1.13869234666606,17188331000000.0,15.98693848,2.89,4255.82125158,8431.18261719,11.4,99.8042409964063,96.0508053124029,,1.305992603302,4.03266107017529,2532646000000.0,100.0,10.0077784230892,95.81,67.4665982516179,1.27189004421234,88.7264175415039,71.40000153
USA,2012,81.2,78.7414634146342,76.4,81.119,18.881,0.733599941250847,2.06933726526059,40.9,1.87059552937039,16253972230000.0,51784.4185738837,1.53310203539129,16675595000000.0,16.11693954,2.93,4232.32351547,8272.95800781,11.9,99.825901850785,95.8873853143814,,1.40279400348663,4.4617099699335,2515439000000.0,100.0,9.92027838542104,90.9,67.9671580809635,,,74.69999695
USA,2011,81.1,78.6414634146341,76.3,80.944,19.056,0.726786704810745,3.15684156862206,40.9,2.0777138203681,15599728123000.0,50065.9665041742,0.814519357932042,15849978000000.0,16.13764381,2.97,4094.56629883,8020.43994141,11.6,99.8480016378479,95.7230909010984,,1.26211905479431,4.82244188326366,2511311000000.0,100.0,9.78386977328413,91.37,68.5836119427349,,,69.72946167
USA,2010,81.0,78.5414634146342,76.2,80.772,19.228,0.829616674709795,1.64004344238989,40.0,1.20179162538872,15048964444000.0,48650.6431283336,1.86029167805893,15172073000000.0,16.19557953,3.05,4004.76276462,7832.26660156,11.7,99.8705355052484,95.5578891017556,,1.26525807380676,4.90402333182935,2511046000000.0,100.0,9.68903076995625,92.23,68.1791497227621,,,71.69000244
USA,2009,80.9,78.390243902439,76.0,80.606,19.394,0.876651298802912,-0.35554626629975,40.6,0.640954732672782,14478064934000.0,47194.9433547336,-3.45001592321435,14426269000000.0,16.19877434,3.08,3913.46655075,7601.87207031,12.1,99.8702364002097,95.3919755910799,,1.28647637367249,4.87576835879774,2433429000000.0,100.0,10.1065095316706,93.04,68.3186464841145,,,71.0
USA,2008,80.6,78.0390243902439,75.6,80.438,19.562,0.945865287282592,3.83910029665101,40.8,1.91793297784062,14769857911000.0,48570.0459804586,-0.820367898524154,14718111000000.0,15.20489883,3.13,3856.06570267,7346.35058594,13.4,99.8705068722893,95.3828360272631,,1.43763339519501,4.44659552156261,2353440000000.0,100.0,9.3721160435617,91.21,68.0445476223241,,,74.0
USA,2007,80.6,77.9878048780488,75.5,80.269,19.731,0.951055242772428,2.85267248150136,40.8,2.70252656886151,14474226905000.0,48050.2237771135,1.04493013677586,14550103000000.0,14.91463089,3.14,3825.71896854,7130.71679688,14.9,99.8707787114875,95.3736420544354,,1.37706923484802,4.07335051467688,2198532000000.0,100.0,8.12927872785193,89.62,67.3375791603289,,,75.0
USA,2006,80.3,77.6878048780488,75.2,80.099,19.901,0.964253917136075,3.22594410070407,41.4,3.08558293163451,13815586948000.0,46302.0008800056,1.79648632582968,14066382000000.0,14.70358467,3.18,3638.79997776,6776.86621094,15.6,99.8710524781437,95.3643936516815,,1.34489262104034,4.04134230166038,2072953000000.0,100.0,7.19308934376929,84.45,67.1505020736235,,,68.93119049
USA,2005,80.1,77.4878048780488,75.0,79.928,20.072,0.921713167161207,3.39274684549547,41.0,3.13582406672013,13039199193000.0,44123.4070679055,2.53378411366741,13166516000000.0,14.57448006,3.2,3490.47066484,6402.02929688,15.7,99.8713272103744,95.3550903811312,,1.53672695159912,4.08923187524508,1962027000000.0,100.0,7.46826036430362,85.62,67.2515686753801,1.29685997962952,80.6348266601563,67.96805573
USA,2004,80.1,77.4878048780488,75.0,79.757,20.243,0.925483968943482,2.67723669309173,40.3,2.68440804151825,12217193198000.0,41724.6316287624,2.89584777850045,12317643000000.0,14.54663658,3.26,3299.29395352,6045.93798828,15.8,99.8716037773494,,,1.81070196628571,4.01631273640692,1851920000000.0,100.0,7.95665354430981,87.93,67.3801246046236,,,64.758255
USA,2003,79.7,77.0365853658537,74.5,79.583,20.417,0.859481712840946,2.27009497336113,40.8,1.97359931687618,11456442041000.0,39490.2749557007,1.91648045091225,11534846000000.0,14.50113487,3.33,3139.61247958,5706.82958984,16.0,99.8718834250543,,,1.7044905424118,3.82716104473623,1746378000000.0,100.0,8.66070771774829,83.11,67.5667800901678,,,61.69711685
USA,2002,79.6,76.9365853658537,74.4,79.409,20.591,0.927797485710314,1.58603162650603,40.4,1.55853138907887,10929112955000.0,37997.7596573051,0.756774050858581,11052223000000.0,13.99167347,3.39,2905.38228699,5303.15380859,16.2,99.8721627616169,,,1.87359666824341,3.44761809928778,1645819000000.0,100.0,8.18039838753732,80.43,67.2418798328725,,,58.78540421
USA,2001,79.5,76.8365853658537,74.3,79.234,20.766,0.989741382223669,2.82617111885402,40.6,2.25295235878073,10581929774000.0,37133.623113437,-0.0399197287893003,10746067000000.0,13.16466713,3.47,2667.56127957,4879.92919922,15.7,99.8724449099371,,,,3.12380980266703,1538151000000.0,100.0,7.90885942705402,81.63,66.8479299246576,,,49.08083344
USA,2000,79.3,76.6365853658537,74.1,79.057,20.943,1.11276899679534,3.37685727149935,40.1,2.26554767048013,10250947997000.0,36329.9560727102,2.92544098347776,10383667000000.0,12.48710918,3.49,2520.67554413,4532.76757813,15.7,99.8727276292862,,,1.60359740257263,3.11224214697679,1437588000000.0,100.0,7.31272072171339,83.0,66.015152959321,,,43.0791626
USA,1999,79.4,76.5829268292683,73.9,78.742,21.258,1.14834004729055,2.18802719697358,40.0,1.40923275648311,9631174489000.0,34515.3902272076,3.59798501816873,9690388000000.0,,3.5999999046,,,,,,,,3.08567678324746,1351427000000.0,100.0,7.87646859626434,81.01,65.2439430640244,1.23892998695374,72.7102279663086,35.84872437
USA,1998,79.5,76.5804878048781,73.8,78.377,21.623,1.16571452642589,1.55227909874362,40.0,1.12553310417421,9062818202000.0,32853.6769523009,3.27051107297336,9135464000000.0,,3.7000000477,,,,,,,1.54939877986908,3.20155849896996,1267607000000.0,100.0,8.33791082630046,80.09,64.8501147104881,1.23784995079041,71.8154830932617,30.09319687
USA,1997,79.4,76.4292682926829,73.6,78.008,21.992,1.20396029701272,2.33768993730741,40.5,1.72443131394728,8577554457000.0,31459.1389804773,3.1972120547039,8589268000000.0,,3.7999999523,,,,,,,,3.40556224418855,1220528000000.0,100.0,9.01745167527805,79.13,64.5497504883984,,,21.61640167
USA,1996,79.1,76.0268292682927,73.1,77.636,22.364,1.16341161998189,2.9312041999344,40.3,1.83096786909518,8073122000000.0,29967.7127181749,2.57225920399024,8045907000000.0,,3.9000000954,,,,,,,1.57104122638702,3.55498220635218,1172889000000.0,100.0,10.6782011659578,76.52,64.9636658531854,1.23362994194031,78.7965087890625,16.41935349
USA,1995,78.9,75.6219512195122,72.5,77.257,22.743,1.19078709090209,2.80541968853655,39.9,2.09690072853132,7639749000000.0,28690.8757013347,1.46871823407399,7574691000000.0,,4.0999999046,,,,,,,,3.8602457917389,1141743000000.0,100.0,10.5276676539551,71.51,64.9575005670998,1.22815001010895,79.1659774780273,9.237088203
USA,1994,79.0,75.619512195122,72.4,76.875,23.125,1.2262960888682,2.6074415921546,40.0,2.13542371031643,7287236000000.0,27694.853416234,2.76088229716902,7170251000000.0,,4.3000001907,,,,,,,,4.2152646751779,1108101000000.0,100.0,10.1439524784013,77.0,64.7840278536334,1.22016000747681,79.0566635131836,4.862780571
USA,1993,78.8,75.419512195122,72.2,76.488,23.512,1.31867999977741,2.95165696638554,40.4,2.37033959228728,6858559000000.0,26387.2937338171,1.40570856500528,6733768000000.0,,4.5,,,,,,,,4.60435029507644,1073040000000.0,100.0,10.4464052529352,67.27,64.9113611182757,1.22046005725861,79.3760223388672,2.271673203
USA,1992,79.1,75.6170731707317,72.3,76.097,23.903,1.38688569247935,3.0288196781497,38.4,2.27891032200954,6520327000000.0,25418.9907763319,2.09661276602233,6435469000000.0,,4.5999999046,,,,,,,,4.97046680768284,1048383000000.0,100.0,10.8677935311035,73.34,64.3765105645775,,77.7397384643555,1.724202514
USA,1991,78.9,75.3658536585366,72.0,75.701,24.299,1.33626074073779,4.23496396453853,38.0,3.38176155752325,6158129000000.0,24342.2589048189,-1.43420012525736,6096750000000.0,,4.8000001907,,,,,,,,4.88342939776313,1004857000000.0,100.0,10.4281647974271,67.32,64.0364792618018,1.21610999107361,73.1438980102539,1.163193703
USA,1990,78.8,75.2146341463415,71.8,75.3,24.7,1.12965052045579,5.39795643990322,38.3,3.74332973950307,5963144000000.0,23888.6000088133,0.74148609960973,5902290000000.0,,4.9000000954,,,,,,,,5.60517529438794,948186000000.0,100.0,11.0821420329684,68.81,63.8755998513536,1.21246004104614,71.251220703125,0.784728527
